pitches,player_id,player_name,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,eff_min_vel,release_extension,pos3_int_start_distance,pos4_int_start_distance,pos5_int_start_distance,pos6_int_start_distance,pos7_int_start_distance,pos8_int_start_distance,pos9_int_start_distance,pitcher_run_exp,run_exp,bat_speed,swing_length,pa,bip,singles,doubles,triples,hrs,so,k_percent,bb,bb_percent,api_break_z_with_gravity,api_break_z_induced,api_break_x_arm,api_break_x_batter_in,hyper_speed,bbdist,hardhit_percent,barrels_per_bbe_percent,barrels_per_pa_percent,release_pos_z,release_pos_x,plate_x,plate_z,obp,barrels_total,batter_run_value_per_100,xobp,xslg,pitcher_run_value_per_100,xbadiff,xobpdiff,xslgdiff,wobadiff,swing_miss_percent,arm_angle,attack_angle,attack_direction,swing_path_tilt,rate_ideal_attack_angle,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
102,676467,"Gordon, Colton",207,49.3,0.435,0.565,0.545,1,0.622,0.355,0.281,10,23,93.8,17.3,1931,87.2,87.85,13,52,50,0.5999999999999943,6.84,112,151,116,148,289,327,288,-9.159,9.159,68.7,7.3,25,15,5,1,0,4,8,32,1,4,2.2101,0.8299,0.67824,-0.67824,91.2,181,60,6.666666666666667,4,5.63,2.36,0.16,2.35,0.48,1,8.979411765,0.339,0.476,-8.979411765,0.154,0.14099999999999996,0.524,0.267,25,32.1,9.811123282868667,2.193089074018802,29.40430841111055,0.4117647058823529,37.79240314839574,28.42428374182587
100,679775,"Backhus, Kyle",161,62.1,0.28,0.24,0.294,0.52,0.347,0.268,0.212,7,25,88.1,11.8,2066,85.9,87.11,5,44,56,1.1999999999999886,7.21,100,147,121,143,295,321,293,-0.026,0.026,69.7,6.7,25,19,5,0,0,2,6,24,0,0,3.0111,0.15041,0.8152,-0.8152,91.1,171,22.22222222222222,11.11111111111111,8,4.32,2.98,0.11,2.28,0.28,2,0.026,0.212,0.43,-0.026,0.068,0.06800000000000003,0.09,0.079,11.4,6.0,2.381863846249156,8.278445870570954,34.18744641520168,0.3023255813953488,35.614232276521186,26.513374989122752
99,573009,"Mantiply, Joe",203,48.8,0.292,0.083,0.389,0.375,0.314,0.285,0.242,7,24,84.1,-8.3,1867,84.1,83.63,11,55,44,-0.5,6.22,99,147,113,145,298,321,285,0.647,-0.647,66.3,7.1,29,20,5,2,0,0,7,24.1,2,6.9,3.34596,-0.07276,1.26152,-1.26152,92.6,122,45,5,3.4482758620689653,5.17,3.29,0.36,1.85,0.333,1,-0.653535354,0.295,0.343,0.653535354,0.05,0.038000000000000034,0.032,0.029,20,14.1,5.088787627931134,-9.359511342639555,36.618914036302286,0.4807692307692308,39.40128133301704,31.632707264368776
93,676395,"Garcia, Robert",153,60.8,0.357,0.071,0.417,0.429,0.457,0.466,0.372,5,14,94,7.9,2099,89.9,89.3,12,33,60,-0.6000000000000085,6.26,107,150,113,148,303,325,302,-2.395,2.395,72.2,7.5,20,12,4,1,0,0,2,10,6,30,2.45978,0.41065,0.75602,-0.75602,93.6,126,50,0,0,5.6,3.73,0.14,2.38,0.55,0,2.575268817,0.561,0.46,-2.575268817,-0.015,-0.01100000000000001,-0.031,-0.009,36.4,23.7,8.237134232742605,1.898248342161816,33.64621226294985,0.5806451612903226,38.8398838317541,27.601445591771753
92,667463,"King, John",203,45.3,0.045,0.136,0,0.182,0.168,0.246,0.14,1,22,92.1,18.9,2204,85.7,84.86,12,35,57,-0.7999999999999972,5.86,102,152,120,146,305,322,291,3.214,-3.214,70.8,7.4,25,14,0,0,0,1,8,32,3,12,3.23033,-0.0863,0.45174,-0.45174,92.4,182,35.714285714285715,7.142857142857142,4,5.47,2.12,0.3,2.05,0.16,1,-3.493478261,0.243,0.295,3.493478261,-0.095,-0.08299999999999999,-0.113,-0.078,34.3,25.0,8.731476431420205,2.3626602978476754,32.572117152321724,0.47058823529411764,39.956505460833355,30.432533540708597
92,664991,"Wolfram, Grant",212,43.4,0.333,0.292,0.571,0.625,0.408,0.324,0.326,8,24,84.9,1.2,2311,91.5,91.15,13,49,43,-0.29999999999999716,6.12,102,151,115,144,305,317,286,-1.029,1.029,66.7,6.9,24,14,3,3,2,0,10,41.7,0,0,2.27478,0.47511,0.52772,-0.52772,91.8,135,57.14285714285714,7.142857142857142,4.166666666666666,6.22,2.16,0,2.43,0.333,1,1.118478261,0.326,0.422,-1.118478261,0.007,0.007000000000000006,0.203,0.084,26.5,42.0,3.710503601614225,-1.531900740708,34.6069452266049,0.48936170212765956,36.01218697886803,28.52543474759847
89,642232,"Yarbrough, Ryan",169,52.7,0.25,0.125,0.278,0.375,0.324,0.311,0.249,6,24,84.2,21.4,2027,82,81.59,10,42,47,-0.4000000000000057,6.27,103,149,125,147,290,323,280,-0.365,0.365,69.9,7.2,27,19,5,0,0,1,5,18.5,2,7.4,2.90258,0.55371,0.83114,-0.83114,91.0,180,26.31578947368421,5.263157894736842,3.7037037037037033,5.32,3.07,-0.02,2.31,0.333,1,0.41011236,0.332,0.36,-0.41011236,0.001,0.0010000000000000009,0.015,0.013,23.8,18.7,8.054509205970453,-4.314732173516047,30.01579595216827,0.45,38.14791257441639,32.99772732633214
86,543056,"Coulombe, Danny",149,57.7,0.278,0.167,0.286,0.444,0.337,0.323,0.306,5,18,86,14.9,2522,84.4,83.57,8,45,41,-0.8000000000000114,5.92,108,152,117,146,290,316,282,0.595,-0.595,69.0,7.3,19,15,4,0,0,1,3,15.8,1,5.3,3.08209,0.16953,-0.18279,0.18279,90.2,116,20,6.666666666666667,5.263157894736842,6.14,-0.45,-0.42,2.12,0.316,1,-0.691860465,0.343,0.386,0.691860465,-0.028,-0.027000000000000024,0.058,0.014,17.8,57.4,12.07164169696817,-7.549016229860864,34.1639466327255,0.6744186046511628,32.23962243467345,34.3571792314534
84,701719,"Samaniego, Tyler",161,52.2,0.238,0.048,0.263,0.286,0.294,0.273,0.213,5,21,86.7,11.7,2148,89.9,90.88,4,35,49,1,6.99,104,151,121,146,290,316,283,1.114,-1.114,68.3,6.8,24,19,4,1,0,0,2,8.3,2,8.3,2.0575,0.79655,0.58107,-0.58107,91.1,139,36.84210526315789,0,0,5.67,1.61,0.16,2.26,0.333,0,-1.326190476,0.311,0.27,1.326190476,0.025,0.02200000000000002,0.016,0.021,11.4,37.3,5.280093815081063,5.323865665473866,30.123262923891772,0.4411764705882353,37.09180749792084,27.219026704547982
82,686610,"Waldichuk, Ken",149,55,0.235,0.529,0.111,0.765,0.475,0.485,0.268,4,17,92.3,25.8,2360,87.7,88.18,8,27,55,0.5,6.68,100,150,119,148,304,321,291,-2.78,2.78,71.9,7.6,21,12,1,0,0,3,5,23.8,4,19,2.36146,0.64012,-0.15469,0.15469,94.1,241,50,25,14.285714285714285,5.81,2.28,0.19,2.58,0.381,3,3.390243902,0.407,0.777,-3.390243902,-0.033,-0.025999999999999968,-0.012,-0.01,29.6,38.8,12.453728913606646,-4.707401628694184,32.03881847584733,0.5384615384615384,34.871035979970664,33.846066986286544
